time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8600000000000012,-0.230370214081,-0.160491161781,13.2936833301,6.23083078548,0.0452534034998,0.0,-0.456810048084,-0.374664795979,3.45654197931,-0.00836704719217,0.022081514702,0.0,449.30210844409874,449.83767667661414,448.5161059446994,451.5342898856537
1.9200000000000013,-0.258858600561,-0.184211666062,13.5070182221,6.23007322523,0.0466251529618,0.0,-0.492934159668,-0.416058997076,3.65398422836,-0.0229049954589,0.0243802474589,0.0,478.1077968997648,478.28290691656616,479.02129034771315,477.91456942349583
1.9800000000000013,-0.289405480579,-0.210275397567,13.7291550988,6.22855724255,0.048491283955,0.0,-0.525454274786,-0.452862632847,3.75023552503,-0.0304647185993,0.0419666503317,0.0,449.14430026333764,450.5687288301174,448.6587443072498,448.0444016206041
2.0400000000000014,-0.321954993744,-0.238589907429,13.9572448722,6.22723897615,0.0506302639385,0.0,-0.559758003603,-0.49109369321,3.85237874011,-0.00887118521472,0.0183847929393,0.0,453.39030418948244,451.4920786992871,450.0178334494318,451.7623699424666
2.1000000000000014,-0.356578839347,-0.269193728548,14.1909736149,6.22730979501,0.0526283405969,0.0,-0.59452303739,-0.529037411525,3.93826013354,0.0160914712117,0.0530919893384,0.0,445.4629916699208,448.2926793548473,446.8639778717731,448.8943762827263
2.1600000000000015,-0.393235967455,-0.301963839505,14.4279737518,6.22793517698,0.0556975318372,0.0,-0.627663210413,-0.563222672565,3.96163538758,-0.00441994720744,0.0469641515929,0.0,427.8861514521778,427.3658930487241,429.36570955419165,427.6217790587693
2.2200000000000015,-0.432273695163,-0.337108575161,14.6723360873,6.2273227393,0.0587241921768,0.0,-0.673903857847,-0.60827501971,4.1829412741,-0.0254769393051,0.0566247495536,0.0,487.82335300619764,488.5455829105049,490.23606153589805,488.66894385170434
2.2800000000000016,-0.473807697365,-0.374641720368,14.9239936076,6.22557932079,0.0627871820005,0.0,-0.71090355235,-0.6429736633,4.20550589177,-0.0374004342401,0.0837565813665,0.0,428.49746531197866,430.80141752078003,430.6241093101624,429.6139024145322
2.3400000000000016,-0.517719095463,-0.414361393175,15.1782082023,6.22379946384,0.0673689918064,0.0,-0.753266785419,-0.681193399182,4.26800865067,-0.0174959524824,0.0544130431146,0.0,444.75605020064717,442.35033649847855,441.70562004956486,443.3438742705741
2.4000000000000017,-0.564356649779,-0.456493510012,15.4376352967,6.22235487573,0.0701601660088,0.0,-0.801615814504,-0.723311215831,4.37907823025,-0.0424063300634,0.0219650057826,0.0,459.4105952622937,456.83139020489136,460.4320571900971,458.4567244093469
2.4600000000000017,-0.613861070197,-0.501113986188,15.7024873212,6.21975371399,0.0721895519511,0.0,-0.848687066959,-0.764274017115,4.44899086544,-0.0453153811386,0.0506694791558,0.0,445.3531488713607,447.6954750604575,447.646985266787,447.4091431746065
2.520000000000002,-0.666554261911,-0.548517968256,15.9758676947,6.21925450324,0.0757158480018,0.0,-0.908087942228,-0.815948533761,4.66275318816,0.0247528233387,0.0713917151511,0.0,489.72193618513603,491.2629975444879,488.5573224357016,493.7540822741158
2.580000000000002,-0.72243403783,-0.59863260525,16.2559637864,6.22087741273,0.0801889487763,0.0,-0.954960980185,-0.854403765646,4.67368364703,0.0312837409727,0.0802189190265,0.0,430.96560314644523,431.7156694103781,430.06841631074167,430.6214979079326
